awarding_agency_name,award_description,doc,ents,text,label,status
Education,"THE PURPOSE OF THIS IDIQ AND TASK ORDER IS TO PROVIDE PERKINS LOAN SERVICING.  THE PURPOSE OF THIS MODIFICATION TO DE-OBLIGATE THE THE REMAINING FUNDING ON LINE ITEMS (LI) 0010, 0032, AND 0034.","THE PURPOSE OF THIS IDIQ AND TASK ORDER IS TO PROVIDE PERKINS LOAN SERVICING.  THE PURPOSE OF THIS MODIFICATION TO DE-OBLIGATE THE THE REMAINING FUNDING ON LINE ITEMS (LI) 0010, 0032, AND 0034.","(168, 170, 'LI', 'PERSON')",LI,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO DEOBLIGATE FY16 FUNDS AND SUBSEQUENTLY CLOSE THIS CONTRACT/PURCHASE ORDER.,THE PURPOSE OF THIS MODIFICATION IS TO DEOBLIGATE FY16 FUNDS AND SUBSEQUENTLY CLOSE THIS CONTRACT/PURCHASE ORDER.,"(39, 54, 'DEOBLIGATE FY16', 'PERSON')",DEOBLIGATE FY16,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO DEOBLIGATE FY16 FUNDS AND SEBSEQUENTLY CLOSEOUT THIS CONTRACT/PURCHASE ORDER.,THE PURPOSE OF THIS MODIFICATION IS TO DEOBLIGATE FY16 FUNDS AND SEBSEQUENTLY CLOSEOUT THIS CONTRACT/PURCHASE ORDER.,"(39, 54, 'DEOBLIGATE FY16', 'PERSON')",DEOBLIGATE FY16,PERSON,
Education,THE PUROSE OF THIS MODIFICATIONIS TO PROVIDE FUNDING FOR CR 5475 NATIONAL EMERGENCY - 0.00% INTEREST RATE.,THE PUROSE OF THIS MODIFICATIONIS TO PROVIDE FUNDING FOR CR 5475 NATIONAL EMERGENCY - 0.00% INTEREST RATE.,"(4, 10, 'PUROSE', 'PERSON')",PUROSE,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5477, NATIONAL EMERGENCY- 2020 FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0015, TASK ORDER 91003120F0314 MOD P00005.","THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5477, NATIONAL EMERGENCY- 2020 FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0015, TASK ORDER 91003120F0314 MOD P00005.","(86, 93, 'CR-5477', 'PERSON')",CR-5477,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5505 HR 748- ADMINISTRATIVE FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0014, TASK ORDER 91003120F0313 MOD P00014.","THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5505 HR 748- ADMINISTRATIVE FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0014, TASK ORDER 91003120F0313 MOD P00014.","(194, 204, 'MOD P00014', 'PERSON')",MOD P00014,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5477, NATIONAL EMERGENCY- 2020 FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0014, TASK ORDER 91003120F0313 MOD P00012.","THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5477, NATIONAL EMERGENCY- 2020 FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0014, TASK ORDER 91003120F0313 MOD P00012.","(86, 93, 'CR-5477', 'PERSON')",CR-5477,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5505 HR 748- ADMINISTRATIVE FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0012, TASK ORDER 91003120F0311 MOD P00008.","THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5505 HR 748- ADMINISTRATIVE FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0012, TASK ORDER 91003120F0311 MOD P00008.","(194, 204, 'MOD P00008', 'PERSON')",MOD P00008,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS DE-OBLIGATE COVID-9 CHANGE REQUESTS FUNDS DUE TO INCORRECT FINANCIAL CODING FOR THE  CHANGE REQUEST CR 5478 NATIONAL EMERGENCY 2020-STOP COLLECTION ACTIVITY,CR 5510, CARES ACT MAILING AND CONTRACT MODIFICATIONS P00159 AND P00160.","THE PURPOSE OF THIS MODIFICATION IS DE-OBLIGATE COVID-9 CHANGE REQUESTS FUNDS DUE TO INCORRECT FINANCIAL CODING FOR THE  CHANGE REQUEST CR 5478 NATIONAL EMERGENCY 2020-STOP COLLECTION ACTIVITY,CR 5510, CARES ACT MAILING AND CONTRACT MODIFICATIONS P00159 AND P00160.","(247, 253, 'P00159', 'PERSON')",P00159,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS DE-OBLIGATE COVID-9 CHANGE REQUESTS FUNDS DUE TO INCORRECT FINANCIAL CODING FOR THE  CHANGE REQUEST CR 5478 NATIONAL EMERGENCY 2020-STOP COLLECTION ACTIVITY,CR 5510, CARES ACT MAILING AND CONTRACT MODIFICATIONS P00159 AND P00160.","THE PURPOSE OF THIS MODIFICATION IS DE-OBLIGATE COVID-9 CHANGE REQUESTS FUNDS DUE TO INCORRECT FINANCIAL CODING FOR THE  CHANGE REQUEST CR 5478 NATIONAL EMERGENCY 2020-STOP COLLECTION ACTIVITY,CR 5510, CARES ACT MAILING AND CONTRACT MODIFICATIONS P00159 AND P00160.","(258, 264, 'P00160', 'PERSON')",P00160,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5477, NATIONAL EMERGENCY- 2020 FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0013, TASK ORDER 91003120F0312 MOD P00007.","THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE FUNDING PREVIOUSLY OBLIGATED UNDER CR-5477, NATIONAL EMERGENCY- 2020 FORBEARANCE, FROM CONTRACT NUMBER ED-FSA-09-D-0013, TASK ORDER 91003120F0312 MOD P00007.","(86, 93, 'CR-5477', 'PERSON')",CR-5477,PERSON,
Education,"THE PURPOSE OF THIS MODIFICATION IS TO PROVIDE FUNDING IN THE AMOUNT OF $296,050.00 IN ACCORDANCE WITH THE PREVIOUSLY SENT MOD P00013 FOR CR-5505 HR 748-ADMINISTRATIVE FORBEARANCE.","THE PURPOSE OF THIS MODIFICATION IS TO PROVIDE FUNDING IN THE AMOUNT OF $296,050.00 IN ACCORDANCE WITH THE PREVIOUSLY SENT MOD P00013 FOR CR-5505 HR 748-ADMINISTRATIVE FORBEARANCE.","(127, 133, 'P00013', 'PERSON')",P00013,PERSON,
Education,3RD QUARTER CHILD CARE SUBSIDY LAUREN WILLIAMS,3RD QUARTER CHILD CARE SUBSIDY LAUREN WILLIAMS,"(31, 46, 'LAUREN WILLIAMS', 'PERSON')",LAUREN WILLIAMS,PERSON,1
Education,3RD QUARTER CHILD CARE SUBSIDY SHAHANGA LEE,3RD QUARTER CHILD CARE SUBSIDY SHAHANGA LEE,"(31, 43, 'SHAHANGA LEE', 'PERSON')",SHAHANGA LEE,PERSON,1
Education,3RD QUARTER CHILD CARE SUBSIDY - MADIHA HAIDER,3RD QUARTER CHILD CARE SUBSIDY - MADIHA HAIDER,"(40, 46, 'HAIDER', 'PERSON')",HAIDER,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,"(75, 92, 'ANDREW JERNELL TO', 'PERSON')",ANDREW JERNELL TO,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,"(93, 107, 'MARLON HOLLAND', 'PERSON')",MARLON HOLLAND,PERSON,1
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,"(75, 92, 'ANDREW JERNELL TO', 'PERSON')",ANDREW JERNELL TO,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,"(93, 107, 'MARLON HOLLAND', 'PERSON')",MARLON HOLLAND,PERSON,1
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,"(75, 92, 'ANDREW JERNELL TO', 'PERSON')",ANDREW JERNELL TO,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACTING OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.,"(93, 107, 'MARLON HOLLAND', 'PERSON')",MARLON HOLLAND,PERSON,1
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,"(72, 89, 'ANDREW JERNELL TO', 'PERSON')",ANDREW JERNELL TO,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,"(90, 104, 'MARLON HOLLAND', 'PERSON')",MARLON HOLLAND,PERSON,1
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,"(72, 89, 'ANDREW JERNELL TO', 'PERSON')",ANDREW JERNELL TO,PERSON,
Education,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CONTRACT OFFICER FROM ANDREW JERNELL TO MARLON HOLLAND.,"(90, 104, 'MARLON HOLLAND', 'PERSON')",MARLON HOLLAND,PERSON,1
Social Security,DESIGNATE TIKYA FOWLER AS ACOR,DESIGNATE TIKYA FOWLER AS ACOR,"(10, 30, 'TIKYA FOWLER AS ACOR', 'PERSON')",TIKYA FOWLER AS ACOR,PERSON,
Social Security,"MODIFICATION TO CHANGE CONTRACTOR'S ADDRESS FROM 157 WASHINGTON ST, SHERBORN, MA 01770 TO 61 HARRINGTON RIDGE RD, SHERBORN, MA 01770.","MODIFICATION TO CHANGE CONTRACTOR'S ADDRESS FROM 157 WASHINGTON ST, SHERBORN, MA 01770 TO 61 HARRINGTON RIDGE RD, SHERBORN, MA 01770.","(93, 112, 'HARRINGTON RIDGE RD', 'PERSON')",HARRINGTON RIDGE RD,PERSON,
Social Security,THE PURPOSE OF THIS MODIFICATION IS TO DESIGNATE BRITTANY DAVIS AS THE CONTRACTING OFFICERS REPRESENTATIVE COR,THE PURPOSE OF THIS MODIFICATION IS TO DESIGNATE BRITTANY DAVIS AS THE CONTRACTING OFFICERS REPRESENTATIVE COR,"(49, 66, 'BRITTANY DAVIS AS', 'PERSON')",BRITTANY DAVIS AS,PERSON,
Social Security,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON AND UPDATE CLAUSES. CLAUSES ARE HIGHLIGHTED IN YELLOW.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON AND UPDATE CLAUSES. CLAUSES ARE HIGHLIGHTED IN YELLOW.,"(94, 122, 'SHANNON WADE TO DENA JACKSON', 'PERSON')",SHANNON WADE TO DENA JACKSON,PERSON,
Social Security,"REVIEWS BY MEDICAL CONSULTANT OF DISABILITY CLAIM CASE FILES FOR AGENCY DISABILITY PROGRAM. MODIFICATION TO UPDATE THE COR, AND ALTERNATE COR, UPDATE LANGUAGE, UPDATE FAR CLAUSES AND UPDATE AGENCY SPECIFIC CLAUSES FOR SOCIAL SECURITY ADMINISTRATION REGIONAL MEDICAL SERVICES FOR REGION 9. MODIFICATION TO REPORT A CHANGE OF ADDRESS FOR DR. JANE.","REVIEWS BY MEDICAL CONSULTANT OF DISABILITY CLAIM CASE FILES FOR AGENCY DISABILITY PROGRAM. MODIFICATION TO UPDATE THE COR, AND ALTERNATE COR, UPDATE LANGUAGE, UPDATE FAR CLAUSES AND UPDATE AGENCY SPECIFIC CLAUSES FOR SOCIAL SECURITY ADMINISTRATION REGIONAL MEDICAL SERVICES FOR REGION 9. MODIFICATION TO REPORT A CHANGE OF ADDRESS FOR DR. JANE.","(340, 344, 'JANE', 'PERSON')",JANE,PERSON,1
Social Security,"CONTRACT FOR HERMAN MILLER ACTION OFFICE 2 SYSTEMS FURNITURE MAINTENANCE.  THE CONTRACTOR WILL PERFORM DESIGN AND INSTALLATION SERVICES, AS WELL AS PROVIDE NEW PRODUCT OR PARTS FOR OFFICES THAT REQUIRE ADD-ON, RELOCATION, OR RECONFIGURATION.","CONTRACT FOR HERMAN MILLER ACTION OFFICE 2 SYSTEMS FURNITURE MAINTENANCE.  THE CONTRACTOR WILL PERFORM DESIGN AND INSTALLATION SERVICES, AS WELL AS PROVIDE NEW PRODUCT OR PARTS FOR OFFICES THAT REQUIRE ADD-ON, RELOCATION, OR RECONFIGURATION.","(13, 26, 'HERMAN MILLER', 'PERSON')",HERMAN MILLER,PERSON,1
Social Security,"THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON, UPDATE THE QUALITY ASSURANCE SURVEILLANCE PLAN AND CLAUSES.","THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON, UPDATE THE QUALITY ASSURANCE SURVEILLANCE PLAN AND CLAUSES.","(94, 122, 'SHANNON WADE TO DENA JACKSON', 'PERSON')",SHANNON WADE TO DENA JACKSON,PERSON,
Social Security,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON UNDER SECTION C4-5 DESIGNATION OF GOVERNMENT CONTRACTING PERSONNEL,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON UNDER SECTION C4-5 DESIGNATION OF GOVERNMENT CONTRACTING PERSONNEL,"(94, 122, 'SHANNON WADE TO DENA JACKSON', 'PERSON')",SHANNON WADE TO DENA JACKSON,PERSON,
Social Security,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON UNDER SECTION C-26 DESIGNATION OF GOVERNMENT CONTRACTING PERSONNEL.,THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON UNDER SECTION C-26 DESIGNATION OF GOVERNMENT CONTRACTING PERSONNEL.,"(94, 122, 'SHANNON WADE TO DENA JACKSON', 'PERSON')",SHANNON WADE TO DENA JACKSON,PERSON,
Social Security,"MEMPHIS, TN HO - ADD KNOXVILLE, TN HO PRICING TABLES AND INCORPORATE QUANTITIES FOR OPTION YEARS 2, 3, AND 4.","MEMPHIS, TN HO - ADD KNOXVILLE, TN HO PRICING TABLES AND INCORPORATE QUANTITIES FOR OPTION YEARS 2, 3, AND 4.","(9, 20, 'TN HO - ADD', 'PERSON')",TN HO - ADD,PERSON,
Social Security,"LOUISVILLE, KY HO - EXERCISE OPTION YEAR 2 ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR MIDDLESBORO, KY HO AND LEXINGTON, KY HO INTO OPTION YEARS 2, 3, AND 4.","LOUISVILLE, KY HO - EXERCISE OPTION YEAR 2 ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR MIDDLESBORO, KY HO AND LEXINGTON, KY HO INTO OPTION YEARS 2, 3, AND 4.","(93, 104, 'MIDDLESBORO', 'PERSON')",MIDDLESBORO,PERSON,
Social Security,"LOUISVILLE, KY HO - EXERCISE OPTION YEAR 2 ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR MIDDLESBORO, KY HO AND LEXINGTON, KY HO INTO OPTION YEARS 2, 3, AND 4.","LOUISVILLE, KY HO - EXERCISE OPTION YEAR 2 ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR MIDDLESBORO, KY HO AND LEXINGTON, KY HO INTO OPTION YEARS 2, 3, AND 4.","(109, 111, 'HO', 'PERSON')",HO,PERSON,
Social Security,"MOBILE, AL HO - EXERCISE OPTION YEAR 2, ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR BIRMINGHAM, AL HO, HATTIESBURG, MS HO AND TUPELO, MS HO INTO OPTION YEARS 2, 3, AND 4.","MOBILE, AL HO - EXERCISE OPTION YEAR 2, ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR BIRMINGHAM, AL HO, HATTIESBURG, MS HO AND TUPELO, MS HO INTO OPTION YEARS 2, 3, AND 4.","(8, 24, 'AL HO - EXERCISE', 'PERSON')",AL HO - EXERCISE,PERSON,
Social Security,"MOBILE, AL HO - EXERCISE OPTION YEAR 2, ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR BIRMINGHAM, AL HO, HATTIESBURG, MS HO AND TUPELO, MS HO INTO OPTION YEARS 2, 3, AND 4.","MOBILE, AL HO - EXERCISE OPTION YEAR 2, ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR BIRMINGHAM, AL HO, HATTIESBURG, MS HO AND TUPELO, MS HO INTO OPTION YEARS 2, 3, AND 4.","(102, 107, 'AL HO', 'PERSON')",AL HO,PERSON,
Social Security,"MOBILE, AL HO - EXERCISE OPTION YEAR 2, ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR BIRMINGHAM, AL HO, HATTIESBURG, MS HO AND TUPELO, MS HO INTO OPTION YEARS 2, 3, AND 4.","MOBILE, AL HO - EXERCISE OPTION YEAR 2, ADD PRICING TABLES AND INCORPORATE QUANTITIES FOR BIRMINGHAM, AL HO, HATTIESBURG, MS HO AND TUPELO, MS HO INTO OPTION YEARS 2, 3, AND 4.","(125, 127, 'HO', 'PERSON')",HO,PERSON,
Social Security,"RELOCATION SERVICES FOR CARMEN WOOLF, TRAVEL ORDER NUMBER R09-R190004","RELOCATION SERVICES FOR CARMEN WOOLF, TRAVEL ORDER NUMBER R09-R190004","(24, 36, 'CARMEN WOOLF', 'PERSON')",CARMEN WOOLF,PERSON,1
Social Security,THE PURPOSE OF THIS MOD IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON UNDER SECTION C-35 DESIGNATION OF GOVERNMENT CONTRACTING PERSONNEL&UPDATE CLAUSES.,THE PURPOSE OF THIS MOD IS TO CHANGE THE CURRENTLY ASSIGNED CONTRACT SPECIALIST FROM SHANNON WADE TO DENA JACKSON UNDER SECTION C-35 DESIGNATION OF GOVERNMENT CONTRACTING PERSONNEL&UPDATE CLAUSES.,"(85, 113, 'SHANNON WADE TO DENA JACKSON', 'PERSON')",SHANNON WADE TO DENA JACKSON,PERSON,
Social Security,RELOCATION SERVICES FOR RICHARD B. FOWLER (R08-R000189),RELOCATION SERVICES FOR RICHARD B. FOWLER (R08-R000189),"(24, 41, 'RICHARD B. FOWLER', 'PERSON')",RICHARD B. FOWLER,PERSON,1
Social Security,"RELOCATION SERVICES FOR SHEILA EVERETT, TRAVEL AUTHORIZATION R06-R200001","RELOCATION SERVICES FOR SHEILA EVERETT, TRAVEL AUTHORIZATION R06-R200001","(24, 38, 'SHEILA EVERETT', 'PERSON')",SHEILA EVERETT,PERSON,1
Social Security,"RELOCATION SERVICES FOR SHEILA EVERETT, TRAVEL AUTHORIZATION R06-R200001","RELOCATION SERVICES FOR SHEILA EVERETT, TRAVEL AUTHORIZATION R06-R200001","(61, 72, 'R06-R200001', 'PERSON')",R06-R200001,PERSON,
Social Security,"RELOCATION FOR TAMIKA CLEAVLAND, DCO-R000127","RELOCATION FOR TAMIKA CLEAVLAND, DCO-R000127","(15, 31, 'TAMIKA CLEAVLAND', 'PERSON')",TAMIKA CLEAVLAND,PERSON,1
Social Security,CALL ORDER FOR INDEPENDENT CASE REVIEWS FOR DR. JOSE RABELO POP 01/01/20-12/31/20,CALL ORDER FOR INDEPENDENT CASE REVIEWS FOR DR. JOSE RABELO POP 01/01/20-12/31/20,"(48, 59, 'JOSE RABELO', 'PERSON')",JOSE RABELO,PERSON,1
Social Security,CALL ORDER FOR INDEPENDENT CASE REVIEWS FOR DR. JOSE RABELO POP 01/01/20-12/31/20,CALL ORDER FOR INDEPENDENT CASE REVIEWS FOR DR. JOSE RABELO POP 01/01/20-12/31/20,"(64, 81, '01/01/20-12/31/20', 'PERSON')",01/01/20-12/31/20,PERSON,
Social Security,CALL ORDER FOR INDEPENDENT CASE REVIEWS FOR DR. LAWRENCE SCHAFFZIN,CALL ORDER FOR INDEPENDENT CASE REVIEWS FOR DR. LAWRENCE SCHAFFZIN,"(48, 66, 'LAWRENCE SCHAFFZIN', 'PERSON')",LAWRENCE SCHAFFZIN,PERSON,1
Social Security,"RELOCATION SERVICES FOR CLAY D. KELLY, TA R10-190003","RELOCATION SERVICES FOR CLAY D. KELLY, TA R10-190003","(24, 37, 'CLAY D. KELLY', 'PERSON')",CLAY D. KELLY,PERSON,1
Social Security,"RELOCATION SERVICES FOR CLAY D. KELLY, TA R10-190003","RELOCATION SERVICES FOR CLAY D. KELLY, TA R10-190003","(39, 52, 'TA R10-190003', 'PERSON')",TA R10-190003,PERSON,
Social Security,RELOCATION SERVICES FOR MERCEDES MARINELARENA (TRAVEL AUTHORIZATION NUMBER R06-R190002),RELOCATION SERVICES FOR MERCEDES MARINELARENA (TRAVEL AUTHORIZATION NUMBER R06-R190002),"(75, 86, 'R06-R190002', 'PERSON')",R06-R190002,PERSON,
Social Security,RELOCATION SERVICES FOR COURTNEY PENNEL.,RELOCATION SERVICES FOR COURTNEY PENNEL.,"(24, 39, 'COURTNEY PENNEL', 'PERSON')",COURTNEY PENNEL,PERSON,1
Social Security,RELOCATION SERVICES FOR CHRISTOPHER WITTKOPP R05-R046045,RELOCATION SERVICES FOR CHRISTOPHER WITTKOPP R05-R046045,"(24, 44, 'CHRISTOPHER WITTKOPP', 'PERSON')",CHRISTOPHER WITTKOPP,PERSON,1
Social Security,"RELOCATION SERVICES FOR JOHN RYAN SMITH, TRAVEL AUTHORIZATION R10-R190006","RELOCATION SERVICES FOR JOHN RYAN SMITH, TRAVEL AUTHORIZATION R10-R190006","(24, 39, 'JOHN RYAN SMITH', 'PERSON')",JOHN RYAN SMITH,PERSON,1
Social Security,RELOCATION SERVICES FOR CHRISTOPHER WITTKOPP R05-R046045,RELOCATION SERVICES FOR CHRISTOPHER WITTKOPP R05-R046045,"(24, 44, 'CHRISTOPHER WITTKOPP', 'PERSON')",CHRISTOPHER WITTKOPP,PERSON,1
Social Security,THE PURPOSE OF THIS MODIFICATION IS TO EXTEND THE RELOCATION PERIOD OF PERFORMANCE FOR ONE YEAR TO 11/10/2020 FOR THARON B. JAMES.,THE PURPOSE OF THIS MODIFICATION IS TO EXTEND THE RELOCATION PERIOD OF PERFORMANCE FOR ONE YEAR TO 11/10/2020 FOR THARON B. JAMES.,"(114, 129, 'THARON B. JAMES', 'PERSON')",THARON B. JAMES,PERSON,1
Social Security,RELOCATION SERVICES FOR (LINDSAY J. HALE) (R10-R190004),RELOCATION SERVICES FOR (LINDSAY J. HALE) (R10-R190004),"(25, 40, 'LINDSAY J. HALE', 'PERSON')",LINDSAY J. HALE,PERSON,1
Social Security,"RELOCATION SERVICES FOR ARIEL HERNANDEZ, IGI-R190303","RELOCATION SERVICES FOR ARIEL HERNANDEZ, IGI-R190303","(24, 39, 'ARIEL HERNANDEZ', 'PERSON')",ARIEL HERNANDEZ,PERSON,1
Social Security,RELOCATION SERVICES FOR JORDAN MCNALLY R09-R200001,RELOCATION SERVICES FOR JORDAN MCNALLY R09-R200001,"(24, 38, 'JORDAN MCNALLY', 'PERSON')",JORDAN MCNALLY,PERSON,1
Social Security,RELOCATIONS RELOCATION SERVICES FOR SOCIAL SECURITY ADMINISTRATION EMPLOYEES ANITA L SHERROD TA#R04-R000748,RELOCATIONS RELOCATION SERVICES FOR SOCIAL SECURITY ADMINISTRATION EMPLOYEES ANITA L SHERROD TA#R04-R000748,"(77, 84, 'ANITA L', 'PERSON')",ANITA L,PERSON,1
